id	dataset	scenario	circumstance_type	circumstance	Harm/ Help	Cheating/ Fairness	Betrayal/ Loyalty	Subversion/ Authority	Degradation/ Sanctity	Oppression/ Liberty	moral_score	Harm/ Help_expl	Cheating/ Fairness_expl	Betrayal/ Loyalty_expl	Subversion/ Authority_expl	Degradation/ Sanctity_expl	Oppression/ Liberty_expl	moral_expl	human_score
147	Mickelberg	Person X successfully remembered their coworkers' overly complicated coffee orders without writing them down.	orig		4	0	3	0	0	0	3	Person X helps coworkers by remembering their coffee orders.	No cheating or unfairness involved in remembering coffee orders.	Person X shows loyalty to coworkers by remembering their orders.	No authority figure is involved or challenged.	No degradation or disrespect is involved in remembering coffee orders.	No oppression or restriction of freedom is involved.	Highly moral due to strong Help and Loyalty scores.	0.79
148	Mickelberg	Person X tried to patch a puncture in the wheel of their bike but couldn't, so they purchased a new tube instead.	orig		3	0	0	0	0	0	2	Person X helps themselves by buying a new tube.	No cheating or unfairness involved in this scenario.	No betrayal or loyalty issues in this scenario.	No authority figure or subversion involved.	No degradation or sanctity issues in this scenario.	No oppression or restriction of liberty.	Helping others is a morally positive action.	0.34
149	Kruepke	I was helping my friend move and she took advantage of my help. She made me clean most of her house and wanted to use my car to move all of her stuff. She didn't pay for the gas that I used or even thank me.	orig		-3	-4	-3	0	0	0	-3	Friend took advantage of help, didn't reciprocate or show gratitude.	Friend didn't pay for gas, exploited helper's resources.	Friend didn't show appreciation, broke implicit trust.	No authority figure involved, no subversion.	No degradation or disrespect, just exploitation.	No oppression, just unfair treatment.	Scenario is immoral due to harm, cheating, and betrayal.	-1.39
150	Effron	Provided food and clothing for flood victims	orig		5	0	0	0	2	0	3	Providing food and clothing helps flood victims.	No cheating or unfairness is involved in providing aid.	No betrayal is involved in providing aid to those in need.	No authority is being subverted by providing aid.	Providing aid maintains the dignity of flood victims.	No oppression is involved in providing aid to those in need.	Helpful and respectful of sanctity, but no strong moral violations.	3.22666664
151	Lotto	You are the pilot of a helicopter taking four people on a sight-seeing trip in the French Alps, at an altitude of about 2,000 metres. At a certain point, the helicopter loses altitude and no longer responds to the commands. You send out a mayday signal and try various manoeuvres, but the helicopter continues to fall and risks crashing into a rock face.To gain altitude, you push the person next to you out of the helicopter. You know that this person will plummet to the ground and will die, but you and the other three will be saved.	orig		-4	-3	-4	2	-4	-2	-4	Pushing one person out to save others, causing harm to one.	Unfairly sacrificing one person to save others.	Betraying the trust of the person pushed out.	Pilot's authority is used to make a life-or-death decision.	Treating human life as disposable to save others.	Restricting one person's freedom to save others.	Scenario is extremely immoral due to multiple extreme negative norm scores.	-1.8
152	Mickelberg	Person X donates blood once a month even though they have a strong fear of needles.	orig		5	0	0	0	4	0	4	Donating blood helps others, despite personal fear.	No cheating or unfairness involved in blood donation.	No betrayal, as Person X is committed to helping others.	No subversion of authority, as blood donation is a voluntary act.	Donating blood is a noble act, promoting sanctity of life.	No oppression, as Person X has the freedom to choose.	Highly moral due to extreme help and sanctity, with no negative norms.	2.78
153	Effron	Picked up a child so that she could see the parade	orig		4	0	0	0	0	0	4	The action helps the child see the parade.	No unfair advantage is taken.	No one is betrayed in this scenario.	No authority is challenged or subverted.	No one is degraded or disrespected.	The child's freedom is not restricted.	Highly moral due to extreme act of helping with no violations of other norms.	2.45161288
154	Kruepke	I went to the movies a couple of months ago, to see a film. When that film was done, instead of leaving the theater, I just went into another of the theaters within the complex. I watched another movie without paying.	orig		1	-4	-2	-3	0	0	-2	No harm to others, but self-benefit at the expense of the theater.	Unfairly taking advantage of the theater's system without paying.	No direct betrayal of trust, but dishonest behavior.	Disregarding the theater's rules and authority.	No degradation of others or sacred values.	No oppression of others, but taking advantage of a situation.	Scenario is immoral due to cheating, betrayal, and subversion.	-1.39
155	Clifford	You see a girl asking for allowance even though her brother did her chores for her.	orig		-2	-4	-3	-1	0	0	-3	Brother's help is not acknowledged or appreciated.	Girl is unfairly benefiting from brother's work.	Girl's actions may be seen as a betrayal of brother's trust.	Girl is trying to subvert parental authority by asking for allowance.	No degradation or sanctity issues are apparent in this scenario.	No oppression or restriction of liberty is apparent in this scenario.	Scenario is immoral due to harm, cheating, betrayal, and subversion.	-2.7
156	Clifford	You see a soccer player pretending to be seriously fouled by an opposing player.	orig		1	-4	0	-3	0	0	-2	No harm intended, but pretending to be fouled may lead to unfair advantage.	Pretending to be fouled is a form of cheating to gain unfair advantage.	No betrayal of trust or loyalty is involved in this scenario.	The player is trying to deceive the referee, a figure of authority.	No degradation or disrespect towards the game or others is involved.	No oppression or restriction of freedom is involved in this scenario.	Scenario is immoral due to cheating and subversion, but helps others.	-2.5
157	Kruepke	When I was eleven or twelve, I called someone a racial name. The person I'd called the name was a sort of a friend of my sister's. It got back to her and she was humiliated.	orig		-4	-2	-3	0	-4	-3	-4	Causing emotional harm to someone with a racial slur	No unfair advantage taken, but unfair treatment	Betrayal of trust and friendship with a hurtful act	No authority figure involved or challenged	Racial slur degrades the person's dignity and worth	Racial slur perpetuates systemic oppression	Scenario is extremely immoral due to multiple extreme negative norm scores.	-2.54
158	Effron	Swore at a cashier who made an error on his bill	orig		-3	-1	0	0	-4	0	-3	Swearing at the cashier causes emotional harm.	The cashier's error is unfair, but swearing is not a fair response.	No betrayal or loyalty is involved in this scenario.	The customer is not challenging the cashier's authority.	Swearing at the cashier degrades their dignity.	No oppression or restriction of liberty is involved.	Scenario is immoral due to harm, cheating, and degradation.	-2.34666672
159	Effron	Spat off the balcony at the theater	orig		-3	0	0	-2	-2	0	-2	Spat could physically harm someone below.	No cheating or unfairness involved.	No betrayal of trust or loyalty.	Disregard for theater rules and authority.	Disrespect for public space and others' experience.	No oppression or restriction of others' freedom.	Scenario is immoral due to harm, subversion, and degradation.	-2.3
