id	dataset	scenario	circumstance_type	circumstance	Harm/ Help	Cheating/ Fairness	Betrayal/ Loyalty	Subversion/ Authority	Degradation/ Sanctity	Oppression/ Liberty	moral_score	Harm/ Help_expl	Cheating/ Fairness_expl	Betrayal/ Loyalty_expl	Subversion/ Authority_expl	Degradation/ Sanctity_expl	Oppression/ Liberty_expl	moral_expl	human_score
237	Lotto	You are in charge of the division of a factory where wood panels are made. Because of a malfunction in one of the main machines, three workers have been caught up in a roller which is pulling them quickly into a very large press. The emergency system which blocks the machine has not activated and time is running out.You push the worker next to you into the cogs of the machine which operates the press to block the system. You know that this worker will die crushed, but the other three workers will be unhurt.	orig		-4	0	-3	-3	0	-4	-4	High harm inflicted on one worker to save three	No relevance to fairness or cheating	Betrayal of a colleague, low loyalty to individual	Subversion of safety protocols, low obedience to authority	No direct relevance to sanctity or degradation	Infringing on individual liberty to save others	Strongly immoral in harm, betrayal, subversion, and oppression.	-1.63
238	Lotto	You have taken your DVD player to be repaired at the shopping centre where you bought it. The technician told you it would cost €100 to repair. Some days later, passing by an electronics shop, you see a new and slightly better DVD reader in the window on sale for €120.You think for a bit and decide to buy the new DVD player, knowing well that the other one has already been repaired. You did not leave any contact details, and you will not go there again.	orig		1	-2	0	0	0	2	1	No harm is done as a new device is purchased	Purchasing a new device might be seen as unfair to the repaired one	No betrayal of loyalty since no prior commitment was made to the repaired device	No subversion of authority as the decision is personal	No sacred values are degraded in this scenario	Purchasing a new device represents a free choice	Scores for Loyalty, Authority, and Sanctity are 0.	-0.29
239	Effron	Allowed an evicted friend to stay with him temporarily	orig		4	0	1	0	0	-2	2	Helping a friend in need	No direct relation to fairness	Could be seen as a test of friendship loyalty	No direct relation to authority	No direct relation to sanctity	Temporarily limiting friend's liberty	Based on norms, scenario is slightly positive.	2.125
240	Kruepke	One summer I had a job on the beach picking up trash. I found a wallet on the beach and it had $60 in it. So I picked it up and turned it in to my supervisor.	orig		5	5	0	5	0	5	3	Helped by returning the wallet	Acted fairly by turning it in	No loyalty involved in this scenario	Followed rules by turning it in to supervisor	Did not degrade or violate any sanctity	Freed the owner from loss by returning the wallet	Extreme acts of help, fairness, loyalty avoidance, authority subversion, and liberty promotion	2.89
241	Clifford	You see a man turn his back and walk away while his boss questions his work.	orig		-2	0	-3	-4	0	0	-3	No harm intended, but may lead to negative consequences	No cheating involved, just lack of immediate response	Potential sense of betrayal towards the boss	Subversion of the boss's authority in the situation	No direct relation to sanctity or degradation	No oppression or liberty implications	Scores close to -5 for some norms decrease moral acceptability	-2.1
242	Kruepke	I was on vacation and rented a car. I paid for the parking fee and the guy gave me the wrong change back. I knew he gave me too much but I kept it anyway.	orig		0	-3	0	0	0	-2	-1	No harm done, but also no help given	Excess change kept, implies cheating	No loyalty or betrayal involved	No authority figure or subversion present	No degradation or sanctity issues	Keeping excess change limits parking attendant's income	Scores close to zero for most norms, slightly negative for some	-1.74
243	Mickelberg	Person X closed the elevator door before an elderly neighbor could get in.	orig		2	0	0	0	0	2	2	Person X caused minor inconvenience	No direct relation to this norm	No direct relation to this norm	No direct relation to this norm	No direct relation to this norm	Person X limited neighbor's freedom of movement		-2.08
244	Kruepke	I lent my friend a large amount of money to get his car out of impound. He said he would pay me back, but then his wife showed up after several years. She took him for all his money, even the money he set aside for me, and he was embarrassed to tell me.	orig		-4	-5	-5	-3	0	-4	-4	Friend's financial situation worsened, causing inability to pay back	Friend's wife took the money set aside for repayment, breaking the agreement	Friend's wife acted against the friend's interests, undermining trust	Friend's wife acted against the agreed repayment plan, challenging the agreement	No direct relation to this scenario	Friend's wife controlled and took away the friend's money, limiting his financial freedom	Strongly immoral scenario, mostly due to harm, cheating, betrayal, and oppression.	-0.86
245	Mickelberg	Person X told a coworker that PersonX's brother was HIV-positive, a secret that their brother had told them in confidence.	orig		-5	-5	-5	0	0	-5	-4	Causing emotional harm to brother	Betraying brother's trust	Betraying family confidentiality	Not applicable	Not applicable	Infringing brother's right to privacy	Extreme harm, cheating, and betrayal	-2.78
246	Kruepke	I took my sister's ring that was given to her by our father's aunt. I had never met our fatherÍs aunt but my sister spent some time with her. I took the ring because I didn't think that my sister deserved it.	orig		-1	-4	-3	0	0	-2	-2	Minimal harm, no physical damage	Taking something that isn't yours	Betraying trust between siblings	No subversion of authority in this scenario	No degradation or sanctity violation	Restricting sister's access to her property	Scores indicate moderate immorality, with some norms violated.	-2.72
247	Mickelberg	Person X failed their driver's license test for the fourth time.	orig		-2	0	0	1	0	1	2	Minimal harm, just a failed test	No cheating involved, fair test	No loyalty or betrayal involved	Testing authority was followed	No sanctity issues, just a test	No oppression, person is free to retake test	Scores for cheating, betrayal, and degradation are 0.	-0.07
248	Effron	Stole Halloween candy	orig		1	4	0	0	0	2	2	Causing minor disappointment, not physical harm	Taking what was not freely given, dishonest act	No direct loyalty issue in this scenario	No subversion of authority in this scenario	No desecration or degradation involved	Individual liberty to enjoy personal belongings	Scores for Loyalty, Authority, and Sanctity are 0	-1.88571432
249	Mickelberg	Person X took their nephew to the fair and bought some cotton candy.	orig		4	0	0	0	0	1	1	Person X bought cotton candy, helping create a positive experience	There is no indication of cheating or unfairness in this scenario	No issues of loyalty or betrayal arise in this scenario	There is no indication of subversion or authority issues in this scenario	No elements of degradation or sanctity are relevant in this scenario	Person X's actions do not oppress or limit liberty	Slightly positive due to liberty promotion	1.59
250	Kruepke	One night I was going out late and I didn't want my son to know about it. I was a single mom and at that point in time he always seemed to want to act like the parent. So I snuck out of the house to go out.	orig		1	-3	-2	-4	0	-2	-2	Slight harm to build independence	Deceives son, undermining fairness	Betrayal of trust, weakens loyalty	Subverts parental authority	Does not degrade any sacred values	Limits son's liberty by lying	Scores for fairness, loyalty, and liberty reduce moral acceptability.	-1.25
