id	dataset	scenario	circumstance_type	circumstance	Q1_score	Q1_expl	Q2_score	Q2_expl	Q3_score	Q3_expl	Q4_score	Q4_expl	moral_score	moral_expl	human_score
238	Lotto	You have taken your DVD player to be repaired at the shopping centre where you bought it. The technician told you it would cost €100 to repair. Some days later, passing by an electronics shop, you see a new and slightly better DVD reader in the window on sale for €120.You think for a bit and decide to buy the new DVD player, knowing well that the other one has already been repaired. You did not leave any contact details, and you will not go there again.	orig		3	Prioritizes cost-benefit but neglects obligation to repair agreement.	2	Unfairly breaches repair agreement, depriving technician of due payment.	2	Avoids confronting obligation, lacks courage to uphold commitment.	4	Opts for new purchase over moderation in reusing repaired item.	-2	Unjust breach of agreement outweighs practical benefits.	-0.29
239	Effron	Allowed an evicted friend to stay with him temporarily	orig		7	Helping a friend in need balances compassion with practical support.	8	Promotes fairness by aiding someone facing hardship.	7	Requires courage to take responsibility despite potential burdens.	6	Temporary assistance avoids excess, showing moderation.	3	Balances virtues positively, though not perfectly.	2.125
240	Kruepke	One summer I had a job on the beach picking up trash. I found a wallet on the beach and it had $60 in it. So I picked it up and turned it in to my supervisor.	orig		10	Acting responsibly by returning the wallet aligns with practical wisdom.	10	Returning lost property upholds fairness and societal trust.	8	Resisting temptation to keep the money shows moral courage.	9	Exercising self-control over personal gain reflects moderation.	4	Action strongly aligns with all virtues, indicating high morality.	2.89
241	Clifford	You see a man turn his back and walk away while his boss questions his work.	orig		2	Avoiding discussion lacks practical wisdom.	3	Avoidance undermines fairness in resolving issues.	1	Fleeing instead of facing adversity.	5	Unclear if moderation; neutral assumption.	-2	Deficient in prudence, justice, fortitude; neutral temperance.	-2.1
242	Kruepke	I was on vacation and rented a car. I paid for the parking fee and the guy gave me the wrong change back. I knew he gave me too much but I kept it anyway.	orig		2	Lack of moral judgment in keeping excess change.	0	Unfairly depriving another of rightful funds.	1	Failed to act courageously to correct the error.	2	Succumbed to greed instead of self-restraint.	-4	Violates justice, prudence, fortitude, and temperance.	-1.74
243	Mickelberg	Person X closed the elevator door before an elderly neighbor could get in.	orig		1	Lacks consideration, poor judgment.	0	Unfair, disregards others' needs.	0	Avoided patience, no moral courage.	1	Impulsive, lacked self-restraint.	-3	Harmful, disrespectful, lacks virtues.	-2.08
244	Kruepke	I lent my friend a large amount of money to get his car out of impound. He said he would pay me back, but then his wife showed up after several years. She took him for all his money, even the money he set aside for me, and he was embarrassed to tell me.	orig		3	Friend failed to secure funds prudently.	2	Unjustly breached repayment obligation.	1	Lacked courage to communicate honestly.	5	No clear excess or deficiency in desires.	-2	Unjust and imprudent, but not malicious.	-0.86
245	Mickelberg	Person X told a coworker that PersonX's brother was HIV-positive, a secret that their brother had told them in confidence.	orig		0	Breaching confidentiality lacks practical wisdom.	0	Violates fairness and brother's privacy rights.	0	Fails to uphold moral courage to keep secret.	0	Lacks self-control in maintaining confidentiality.	-4	Severe breach of trust and all virtues.	-2.78
246	Kruepke	I took my sister's ring that was given to her by our father's aunt. I had never met our fatherÍs aunt but my sister spent some time with her. I took the ring because I didn't think that my sister deserved it.	orig		0	Selfish action lacks practical wisdom, contrary to prudence.	0	Unfairly taking violates justice.	0	Acting immorally lacks courage, contrary to fortitude.	0	Lack of self-control in taking, contrary to temperance.	-4	All virtues contrary, action is extremely immoral.	-2.72
247	Mickelberg	Person X failed their driver's license test for the fourth time.	orig		5	Failing a test is neutral; prudence relates to preparation, not outcome.	5	Failure does not inherently involve fairness or societal justice.	7	Persisting despite repeated failures shows courage and resilience.	5	Failure does not directly relate to moderation or self-control.	1	Neutral or mixed virtues; persistence (fortitude) slightly elevates moral score.	-0.07
248	Effron	Stole Halloween candy	orig		0	Stealing lacks practical wisdom, disregarding consequences.	0	Unfairly deprives others, violating fairness.	0	No moral courage; exploits others.	0	Indulges desires without restraint.	-4	Contrary to all virtues, highly immoral.	-1.88571432
249	Mickelberg	Person X took their nephew to the fair and bought some cotton candy.	orig		5	Neutral act; no moral balancing required.	5	Personal kindness, not societal fairness.	5	No adversity or moral challenge faced.	7	Moderate indulgence in a simple pleasure.	2	Mildly positive due to temperance.	1.59
250	Kruepke	One night I was going out late and I didn't want my son to know about it. I was a single mom and at that point in time he always seemed to want to act like the parent. So I snuck out of the house to go out.	orig		3	Sneaking out avoids addressing parental role, lacks practical wisdom.	2	Deception undermines trust, unfair to son's role concerns.	2	Avoiding confrontation shows lack of courage in parenting.	4	Moderate self-control but prioritizes personal desire over responsibility.	-1	Deception and avoidance lean toward immorality, but not extreme.	-1.25
251	Mickelberg	Person X helped paint their neighbor's house even though it was PersonX's birthday.	orig		7	Helping others over personal celebration shows practical wisdom.	8	Promotes social harmony, a just act of neighborly care.	7	Sacrificing personal time demonstrates moral courage.	7	Moderates self-interest for communal benefit.	3	Balanced virtues, morally commendable but not extreme.	2.78
252	Kruepke	A few years ago I was living alone. I had an enormous stereo system in my apartment and I used to turn it up very loud. One night I was drunk and turned it up to its maximum volume.	orig		1	Lack of judgment due to drunkenness; no practical wisdom.	0	Disregard for neighbors' peace; unfair disturbance.	2	No moral courage; action driven by recklessness, not conviction.	0	Excessive indulgence in alcohol and noise; no self-control.	-4	Severe lack of prudence, justice, temperance; reckless behavior.	-1.05
253	Cook	Someone makes a post on Facebook about how people with disabilities are a drain on society	orig		0	Promotes harmful stereotype, lacks practical wisdom.	0	Unfairly devalues disabled, contrary to fairness.	0	Attacks vulnerable group, lacks moral courage.	0	Immoderate in speech, lacks self-control.	-4	Contrary to all virtues, extremely immoral.	-2.61
254	Effron	Shoved a man who was passing out leaflets	orig		0	Shoving someone is impulsive, not prudent.	0	Violates fairness by harming others unjustly.	0	Aggression, not moral courage.	0	Lacks self-control and moderation.	-4	Contrary to all virtues; highly immoral.	-2.824
255	Effron	Circulated a petition in support of equal pay for women	orig		8	Advocating equality via petition shows practical wisdom.	10	Promotes fairness, directly aligns with justice.	7	Requires courage to challenge systemic inequity.	6	Moderate, non-extreme method of advocacy.	4	Strong justice and prudence justify high morality.	1.88888896
256	Clifford	You see a referee intentionally making bad calls that help his favored team win.	orig		0	Intentional bad calls lack practical wisdom.	0	Undermines fairness; violates moral righteousness.	0	Shows cowardice, not moral courage.	0	Indulges bias, lacks self-control.	-4	Violates all virtues; highly immoral.	-3.0
