id	dataset	scenario	circumstance_type	circumstance	Harm/ Help	Cheating/ Fairness	Betrayal/ Loyalty	Subversion/ Authority	Degradation/ Sanctity	Oppression/ Liberty	moral_score	Harm/ Help_expl	Cheating/ Fairness_expl	Betrayal/ Loyalty_expl	Subversion/ Authority_expl	Degradation/ Sanctity_expl	Oppression/ Liberty_expl	moral_expl	human_score
247	Mickelberg	Person X failed their driver's license test for the fourth time.	orig		-1	0	0	0	0	-1	0	Failure causes personal distress but no direct harm to others.	No evidence of cheating; test process likely fair.	Irrelevant to loyalty or betrayal dynamics.	Compliance with retesting reflects respect for authority.	No violation of sanctity or degradation involved.	Restricted driving liberty, but not systemic oppression.	Failure is neutral; reflects skill, not morality.	-0.07
248	Effron	Stole Halloween candy	orig		-4	-3	0	-2	0	-3	-4	Stealing deprives the owner of candy, causing harm.	Unfairly taking others' property without consent.	No direct betrayal unless victim is known.	Violates societal laws against theft.	No sacred elements directly violated.	Infringes victim's freedom to enjoy property.	Immoral due to harm, unfairness, and oppression.	-1.88571432
249	Mickelberg	Person X took their nephew to the fair and bought some cotton candy.	orig		2	0	1	0	0	0	3	Buying cotton candy is a kind, helpful gesture.	No cheating or fairness issues involved.	Spending time with family shows care.	No authority challenged or upheld.	No sanctity or degradation involved.	Act is voluntary, no oppression.	A caring, harmless act promoting joy.	1.59
250	Kruepke	One night I was going out late and I didn't want my son to know about it. I was a single mom and at that point in time he always seemed to want to act like the parent. So I snuck out of the house to go out.	orig		-1	0	-2	2	0	3	-1	Potential worry if discovered, no direct harm.	No unfair advantage or deception for gain.	Secrecy may undermine trust but prioritizes autonomy.	Reasserting parental authority by bypassing son’s role.	No violation of purity or sanctity norms.	Prioritizing personal freedom over perceived control.	Mild dishonesty balanced by reasonable autonomy.	-1.25
251	Mickelberg	Person X helped paint their neighbor's house even though it was PersonX's birthday.	orig		4	0	2	0	0	0	3	Helping a neighbor is a clear act of kindness.	No cheating or fairness issues involved.	Strengthens community loyalty through assistance.	No authority dynamics are relevant here.	No sanctity-related concerns apply.	Voluntary act, no oppression involved.	Altruistic act enhances moral acceptability.	2.78
252	Kruepke	A few years ago I was living alone. I had an enormous stereo system in my apartment and I used to turn it up very loud. One night I was drunk and turned it up to its maximum volume.	orig		-3	0	0	-1	0	-2	-2	Loud noise disrupts neighbors' peace, causing harm.	No dishonesty or unfairness involved.	No betrayal of trust or loyalty.	Potentially violates noise regulations or community rules.	No direct degradation or purity violation.	Infringes on others' right to quiet.	Inconsiderate noise disturbance, moderately immoral.	-1.05
253	Cook	Someone makes a post on Facebook about how people with disabilities are a drain on society	orig		-4	-3	0	0	-4	-3	-4	Promotes stigma, harming dignity of disabled individuals.	Unfairly labels disabled people as societal burdens.	Irrelevant to group loyalty dynamics.	No direct challenge to authority structures.	Devalues human dignity and inherent worth.	Supports exclusionary views, limiting equity.	Dehumanizes disabled people, perpetuating harmful stereotypes.	-2.61
254	Effron	Shoved a man who was passing out leaflets	orig		-4	0	0	0	-2	-4	-3	Shoving causes physical harm, violating the Harm norm.	No direct link to fairness or cheating.	No group loyalty context implied.	No clear defiance of authority.	Disrespectful but not a purity violation.	Shoving restricts free expression, oppressing liberty.	Harm and oppression make the act immoral.	-2.824
255	Effron	Circulated a petition in support of equal pay for women	orig		4	5	2	-3	0	5	4	Promotes fair pay, reducing economic harm to women.	Addresses systemic unfairness in wage disparities.	Aligns with loyalty to gender equality principles.	Challenges unjust authority structures for equity.	Irrelevant to bodily/spiritual sanctity.	Counters oppression, advances economic liberty.	Upholds fairness, reduces harm, and opposes oppression.	1.88888896
256	Clifford	You see a referee intentionally making bad calls that help his favored team win.	orig		-3	-5	-4	-4	-2	-3	-4	Unfair calls harm the opposing team's chances.	Intentional bad calls violate fairness blatantly.	Referee betrays impartial duty for favoritism.	Undermines the authority of sports rules.	Degrades the integrity of the game.	Oppresses fair competition through biased control.	Deliberate cheating undermines fairness and integrity.	-3.0
257	Effron	Gave someone directions	orig		3	0	0	0	0	2	3	Giving directions aids navigation, promoting help.	No unfair advantage or deception involved.	Irrelevant to interpersonal loyalty dynamics.	No challenge to authority structures.	No violation of purity or sanctity.	Enhances liberty by enabling movement.	Helpful act with no moral conflicts.	1.83529416
258	Mickelberg	Person X volunteers to teach English to newly arrived immigrants.	orig		5	3	2	2	0	4	4	Teaching English aids integration and opportunities.	Promotes equitable access to education.	Fosters community loyalty via support.	Aligns with societal educational norms.	No relevance to sanctity/degradation.	Empowers through language skills.	Enhances integration, equity, and autonomy.	2.73
259	Clifford	You see a woman clearly avoiding sitting next to an obese woman on the bus.	orig		-3	0	0	0	-4	-2	-2	Avoidance may cause emotional harm to the obese woman.	No direct unfairness or cheating involved.	No group loyalty or betrayal context applies.	No challenge to authority or social order.	Avoidance degrades dignity, implying disgust.	Limits obese woman's liberty to feel accepted.	Mildly immoral due to harm and degradation.	-2.0
260	Mickelberg	Person X found a wallet containing $1000 and returned it to its rightful owner.	orig		4	4	1	2	2	3	4	Prevented financial harm to the owner.	Acted fairly by returning rightful property.	Upheld societal trust, a form of loyalty.	Respected legal/moral duty to return property.	Respected ownership rights as inviolable.	Protected owner's liberty over their property.	Honest act respecting ownership and fairness.	3.55
261	Clifford	You see a boss ordering an employee to revoke his citizenship in his home country.	orig		-4	-3	-1	-4	-3	-5	-4	Forcing citizenship revocation risks harm (loss of rights, stability).	Coercion exploits power imbalance, violating fairness.	Undermines loyalty to homeland, but not direct betrayal.	Boss abuses authority for non-work-related demands.	Citizenship as identity sanctity is violated.	Severe restriction on personal freedom and autonomy.	Coercive, harmful, and oppressive act against autonomy.	-3.3
262	Kruepke	I have cheated pretty much all of my life. The most recent time was because I was in a long distance relationship. There were so many opportunities to cheat that I just gave into the temptation.	orig		-3	-5	-5	0	-3	-2	-4	Cheating causes emotional harm to the partner.	Direct violation of trust and fairness in the relationship.	Breach of commitment inherent in a relationship.	No direct authority subversion; personal context.	Undermines the sanctity of mutual trust.	Dishonesty restricts partner's autonomy.	Severe betrayal and unfairness make this immoral.	-2.81
263	Lotto	You are travelling on the motorway with two other people, one of whom is driving. You are in the right-hand lane. Suddenly, the driver collapses onto the steering wheel and the car starts to gather speed. The truck in front of you brakes and the impact is unavoidable. To your right you notice a lay-by where there is a road worker.You swerve immediately over to the lay-by to avoid the truck. You know that the worker will be hit and killed, but you and the other two people in the car will be unhurt.	orig		-4	0	0	0	-3	-2	-2	Causing harm to the worker to save three lives.	No unfairness or cheating involved.	Survival prioritized over loyalty dynamics.	Emergency action, not defiance of authority.	Violates sanctity of the worker’s life.	Worker’s liberty sacrificed for passengers’ survival.	Immoral due to intentional harm, but necessary to save lives.	-1.06
264	Effron	Tried to involve a shy friend in social activities	orig		3	0	2	0	0	1	3	Encouraging social engagement helps but may risk mild stress.	No unfairness or cheating involved.	Acting in friend's interest, showing loyalty.	No challenge to authority figures.	No violation of purity or dignity.	Respectful inclusion supports liberty; coercion would lower score.	Well-intentioned, promotes social growth if done respectfully.	1.75483872
265	Clifford	You see a teenager at a cafeteria forcing a younger student to pay for her lunch.	orig		-3	-4	0	-2	-3	-4	-4	Forcing payment causes financial/emotional harm.	Unfair coercion to pay unjustly.	No clear group loyalty conflict.	Defies rules against bullying/coercion.	Humiliates younger student’s dignity.	Restricts victim’s freedom of choice.	Coercion, harm, and unfairness make it immoral.	-3.0
266	Effron	Turned in someone else's project under his own name	orig		-2	-5	-3	-4	-2	-3	-4	Stealing credit causes psychological harm to the original creator.	Direct violation of academic integrity; extreme cheating.	Breaches trust if a relationship exists.	Undermines educational authority by deception.	Disrespects the sanctity of original work.	Denies the creator’s right to recognition.	Blatant cheating and harm make it immoral.	-2.88
