id	dataset	scenario	circumstance_type	circumstance	Harm/ Help	Cheating/ Fairness	Betrayal/ Loyalty	Subversion/ Authority	Degradation/ Sanctity	Oppression/ Liberty	moral_score	Harm/ Help_expl	Cheating/ Fairness_expl	Betrayal/ Loyalty_expl	Subversion/ Authority_expl	Degradation/ Sanctity_expl	Oppression/ Liberty_expl	moral_expl	human_score
210	Kruepke	Before I was in the actor's union, I used to lie and say I was in the union anyway. When you are working as an actor doing background work, it really changes how they treat you if you are a union member. So I would pretend I was in the union.	orig		0.0	-3.0	-1.0	-2.0	0.0	0.0	-3.0	No direct harm or help involved	Lying about union membership is cheating	No explicit betrayal of trust	Subverting union rules and authority	No degradation or sanctity involved	No oppression or liberty issues	Lying about union membership is morally unacceptable	-1.18
211	Effron	Helped a neighbor move his piano	orig		5.0	0.0	3.0	0.0	0.0	0.0	4.0	Helping a neighbor move a piano	No cheating or unfairness involved	Displaying loyalty to a neighbor	No authority or rules subverted	No degradation or sanctity violation	No oppression or liberty infringement	Highly moral act of helping a neighbor	1.9636364
212	Effron	Tripped someone in the hall	orig		-4.0	-2.0	0.0	0.0	0.0	0.0	-3.0	Tripping causes physical harm	Not cheating, but unfair behavior	No loyalty or betrayal involved	No authority figure involved	No degradation or sanctity involved	No oppression or liberty involved	Causing harm makes it immoral	-2.776
213	Mickelberg	Person X jumped off a boat to save a drowning friend even though this put PersonX's own life at risk.	orig		5.0	0.0	5.0	0.0	0.0	0.0	4.0	Person X helps a drowning friend	No cheating or unfairness involved	Person X shows loyalty to friend	No authority subverted or challenged	No degradation or sanctity violation	No oppression or liberty violation	Person X acts morally by helping	3.55
214	Lotto	For some time your knee has been hurting when you walk. You therefore decided to make an appointment with an orthopaedic consultant, which has been fixed for a month’s time. Several days ago, you told a friend about your problem and he was able to organize an appointment for you much sooner than the one you fixed.You go to the appointment which your friend organized, without bothering to cancel the one you booked. You know that many patients’ problems are serious.	orig		-1.0	-3.0	-1.0	-2.0	0.0	-1.0	-2.0	No harm to others, but inconvenience caused	Unfairly taking up two appointments, cheating the system	No direct betrayal, but disloyal to appointment system	Subverts the authority of the appointment system	No direct degradation or sanctity violation	No oppression, but infringes on others' liberty	Morally questionable due to unfairness and inconvenience caused	-0.32
215	Kruepke	I remember getting married when I was 17 years old. I got married just so I could get away from my mother. I certainly felt relieved to separate myself from her.	orig		-2.0	-1.0	-2.0	-2.0	-3.0	2.0	-2.0	Marriage causes potential harm to both parties	Marriage for escape is not entirely fair	Marriage for escape may imply disloyalty to spouse	Marriage for escape subverts societal norms	Marriage for escape degrades the sanctity of marriage	Marriage for escape is a bid for liberty	Marriage for escape is morally questionable	-1.15
216	Mickelberg	Person X put on a suit and wore their lucky socks in preparation for a job interview.	orig		0.0	0.0	0.0	0.0	0.0	0.0	0.0	Person X is preparing for a job interview	No cheating involved in preparing for an interview	No betrayal or loyalty involved in this scenario	No subversion or authority involved in this scenario	No degradation or sanctity involved in this scenario	No oppression or liberty involved in this scenario	Preparing for a job interview is morally neutral	0.47
217	Clifford	You see a boy setting a series of traps to kill stray cats in his neighborhood.	orig		-5.0	-2.0	0.0	-3.0	-4.0	-4.0	-4.0	Boy intends to harm stray cats	No cheating involved, but unfair to cats	No loyalty or betrayal involved	Subversion of animal welfare norms	Degrading treatment of animals	Oppression of stray cats' freedom	Extremely immoral act against animals	-3.6
218	Mickelberg	Person X ordered their favorite dish from a Chinese restaurant.	orig		0.0	0.0	0.0	0.0	0.0	0.0	0.0	Person X is not harmed or helped	No cheating or unfairness involved	No betrayal or loyalty involved	No subversion or authority involved	No degradation or sanctity involved	No oppression or liberty involved	The scenario is morally neutral	0.22
219	Effron	Volunteered his time as a big brother to a fatherless child	orig		5.0	0.0	5.0	0.0	5.0	5.0	4.0	Volunteering helps the child	No cheating involved	Volunteer shows loyalty	No authority subverted	Volunteering is respectful	Volunteering promotes liberty	Highly moral act of volunteering	3.31851848
220	Effron	Worked on a campaign to release prisoners of war	orig		5.0	5.0	5.0	0.0	5.0	5.0	4.0	Releasing POWs helps and prevents harm	Releasing POWs is fair and not cheating	Releasing POWs demonstrates loyalty to their cause	Releasing POWs respects authority and order	Releasing POWs respects human dignity	Releasing POWs promotes liberty and opposes oppression	Releasing POWs is highly moral	3.0588236
221	Clifford	You see a girl ignoring her father's orders by taking the car after her curfew.	orig		-2.0	-2.0	-1.0	-3.0	0.0	1.0	-2.0	Potential harm if she's in an accident	She's not following agreed-upon rules	Disobeying father's orders may imply disloyalty	Defying parental authority is subversive	No direct relation to this norm	She's asserting her liberty, but at cost	Disobedience and potential harm make it immoral	-2.5
222	Effron	Sells drugs to high school sudents	orig		-5.0	-4.0	-3.0	-4.0	-5.0	-4.0	-4.0	Selling drugs causes harm to students	Illegal drug sales are unfair and cheating	Betrayal of trust and loyalty to society	Subversion of laws and authority	Degradation of students' health and well-being	Oppression of students' freedom to live healthy	Selling drugs to high school students is extremely immoral	-3.432
223	Kruepke	When my first husband and I split up, I was seventeen years old with a six-month-old baby and working in a grocery store. Sometimes I would just take things I needed. I remember taking cans of tuna, milk and loaves of bread.	orig		2.0	-3.0	-1.0	-2.0	0.0	2.0	-1.0	Taking necessities to survive	Stealing from the store is unfair	No direct betrayal, but disloyal to store	Disregarding store rules and law	No degradation or sanctity involved	Seeking freedom from poverty	Morally questionable due to stealing	-0.87
224	Mickelberg	Person X was unable to fix the dripping faucet so they had to call the plumber.	orig		3.0	4.0	0.0	2.0	0.0	3.0	4.0	Person X sought professional help	Person X paid for services	No betrayal or loyalty involved	Person X respected authority of plumber	No degradation or sanctity involved	Person X freely chose to call plumber	Person X acted morally by seeking help	0.38
225	Kruepke	My friends and I were going to the movies and I was taking this guy with me in my car. He was being a jerk about my driving so I decided to go really fast and drive recklessly. It got to the point where he told me to stop the car so he could get out.	orig		-4.0	-1.0	-2.0	-3.0	0.0	-2.0	-3.0	Reckless driving can cause harm	No cheating involved, but unfair to passenger	No betrayal, but disloyal to passenger's safety	Subversion of traffic laws and safety norms	No degradation or sanctity issues	No oppression, but infringes on passenger's liberty	Reckless driving is morally unacceptable	-1.52
226	Clifford	You see a mother forcing her daughter to enroll as a pre-med student in college.	orig		-2.0	-1.0	-1.0	-3.0	0.0	-2.0	-2.0	Mother's actions may cause harm	No cheating involved, but lacks fairness	No betrayal, but daughter's autonomy ignored	Mother's authority subverts daughter's choice	No degradation or sanctity involved	Mother's actions limit daughter's liberty	Scenario is morally questionable due to lack of autonomy	-2.3
227	Effron	Smiled and greeted people while walking down the street	orig		4.0	0.0	0.0	0.0	0.0	0.0	3.0	Smiling and greeting helps boost mood	No cheating or fairness involved	No betrayal or loyalty involved	No subversion or authority involved	No degradation or sanctity involved	No oppression or liberty involved	Smiling and greeting is a morally acceptable act	1.90769232
228	Effron	Was arrested on suspicion of child beating	orig		-5.0	0.0	0.0	-3.0	-4.0	-4.0	-4.0	Extreme act of harm to a child	Not applicable in this scenario	Not applicable in this scenario	Subversion of parental authority	Degradation of child's well-being	Oppression of child's rights	Extremely immoral act of child abuse	-2.92
229	Clifford	You see a woman using a fork to eat a bowl of vanilla ice cream and marshmallows.	orig		0	0	0	0	0	0	0	No harm or help involved	No cheating or fairness involved	No betrayal or loyalty involved	No subversion or authority involved	No degradation or sanctity involved	No oppression or liberty involved	No moral implications in the scenario	-0.1
230	Lotto	You are on board a ship which is sinking. You are heading for the deck where the lifeboats are together with seven other people. You and another person have just crossed through a watertight door when it starts to close quickly. The other six people are behind the door, too far away to be able to pass through it in time.You knock the person next to you unconscious and use his body to block the door open. You know that this person will be crushed to death, but the other six will have time to save themselves.	orig		-4.0	-3.0	-4.0	-2.0	-4.0	-4.0	-4.0	Extreme harm to one, help to many	Unfair advantage for six, unfair harm to one	Betrayal of the person used to block the door	Subversion of the door's intended function	Degradation of the person's life	Oppression of the person's right to life	Extremely immoral act for personal survival	-1.43
