id	dataset	scenario	circumstance_type	circumstance	Q1_score	Q1_expl	Q2_score	Q2_expl	Q3_score	Q3_expl	Q4_score	Q4_expl	moral_score	moral_expl	human_score
240	Kruepke	One summer I had a job on the beach picking up trash. I found a wallet on the beach and it had $60 in it. So I picked it up and turned it in to my supervisor.	orig		8	Shows practical wisdom by prioritizing ethical responsibility over personal gain.	10	Exemplifies fairness by ensuring the wallet reaches its rightful owner.	5	No significant adversity faced; requires moderate courage to resist temptation.	10	Displays strong self-control by not keeping the money.	4	The action is highly moral, aligning well with virtue ethics.	2.89
241	Clifford	You see a man turn his back and walk away while his boss questions his work.	orig		2	Action avoids addressing issues; shows impractical decision-making lacking careful judgment.	2	Walking away shifts responsibility, potentially creating unfairness in accountability.	0	Avoids necessary confrontation, displaying no courage to face challenges.	5	Demonstrates neither excess nor deficiency in self-control; remains neutral in moderation.	-2	Overall, the action is morally questionable due to poor prudence, justice, and fortitude.	-2.1
242	Kruepke	I was on vacation and rented a car. I paid for the parking fee and the guy gave me the wrong change back. I knew he gave me too much but I kept it anyway.	orig		2	Ignoring error shows poor prudence, lacking practical wisdom in handling money.	0	Keeping extra money deliberately is unfair and unjust to others.	5	Action lacks courageous ethical stand; remains neutral regarding fortitude.	0	Retaining money reflects excess greed and poor self-control.	-2	Overall, the scenario is morally negative due to unjust retention of money.	-1.74
243	Mickelberg	Person X closed the elevator door before an elderly neighbor could get in.	orig		2.0	Neglecting the neighbor's need shows a lack of practical wisdom.	0.0	Denies equal opportunity and fairness to an elderly neighbor.	5.0	The act does not involve facing any moral or physical challenge.	5.0	Not directly related to self-control or moderation; behavior is neutral here.	-2.0	Unjust act heavily outweighs neutral aspects, rendering the action morally low.	-2.08
244	Kruepke	I lent my friend a large amount of money to get his car out of impound. He said he would pay me back, but then his wife showed up after several years. She took him for all his money, even the money he set aside for me, and he was embarrassed to tell me.	orig		2	Friend lacked foresight and sound judgment managing his finances.	2	Unfair treatment occurred through deception and failure to honor obligations.	2	Friend avoided confronting the issue and showed little courage under adversity.	0	Excessive indulgence and lack of self-control emerged in the mismanagement of money.	-2	The scenario overall reflects low moral virtue and ethical shortcomings.	-0.86
245	Mickelberg	Person X told a coworker that PersonX's brother was HIV-positive, a secret that their brother had told them in confidence.	orig		2	Revealing a secret shows poor judgment and neglects practical wisdom.	1	Disclosing confidential health information violates fairness and trust.	5	The act lacks courage; it is an irresponsible breach, not a moral stand.	2	Revealing a secret impulsively reflects a lack of self-control.	-3	Overall, betraying trust significantly harms moral integrity, making it highly immoral.	-2.78
246	Kruepke	I took my sister's ring that was given to her by our father's aunt. I had never met our fatherÍs aunt but my sister spent some time with her. I took the ring because I didn't think that my sister deserved it.	orig		0	The act reveals poor judgment with impulsive theft rather than practical wisdom.	0	Taking the ring violates fairness and property rights, showing clear injustice.	5	The act shows no moral courage nor efforts against adversity.	0	Exhibits lack of self-control and excessive, impulsive behavior.	-4	Overall, the action is highly immoral due to theft and rejecting fairness.	-2.72
247	Mickelberg	Person X failed their driver's license test for the fourth time.	orig		2	Repeated failure shows lack of adjustment and foresight, reducing prudence.	5	A driver's test outcome does not concern fairness in societal relationships.	5	Continuing to try may show some courage, but repeated failure questions resilience.	5	The scenario is unrelated to self-control or excessive indulgence.	0	Overall, the act is morally neutral, lacking clear virtue or vice.	-0.07
248	Effron	Stole Halloween candy	orig		0	Stealing candy indicates poor judgment and a lack of prudent decision-making.	0	Theft violates fairness and undermines just treatment in society.	0	Stealing does not require courage; it shows recklessness and moral weakness.	0	Lack of self-control and excessive desire motivate theft, reflecting poor temperance.	-4	The act fails all virtues and is extremely immoral, thus scoring -4.	-1.88571432
249	Mickelberg	Person X took their nephew to the fair and bought some cotton candy.	orig		5.0	Taking nephew is a routine family outing needing minimal prudence.	5.0	No fairness issues, act is common social behavior.	5.0	No significant risk or challenge, neutral on courage.	5.0	Enjoying cotton candy shows moderate indulgence.	0.0	Neutral scenario overall moral acceptability.	1.59
250	Kruepke	One night I was going out late and I didn't want my son to know about it. I was a single mom and at that point in time he always seemed to want to act like the parent. So I snuck out of the house to go out.	orig		4	Chose secrecy to avoid role conflict, showing practical wisdom but compromising honesty.	5	No clear fairness violation; the decision focuses on personal boundaries rather than equitable treatment.	5	Does not require facing significant adversity; action avoids confrontation rather than showing courage.	2	Opting for deception reveals a lack of self-control and moderation in handling personal desires.	-1	Morally ambiguous; understandable under stress but involves deception leading to slight moral criticism.	-1.25
