id	dataset	scenario	circumstance_type	circumstance	Harm/ Help	Cheating/ Fairness	Betrayal/ Loyalty	Subversion/ Authority	Degradation/ Sanctity	Oppression/ Liberty	moral_score	Harm/ Help_expl	Cheating/ Fairness_expl	Betrayal/ Loyalty_expl	Subversion/ Authority_expl	Degradation/ Sanctity_expl	Oppression/ Liberty_expl	moral_expl	human_score
246	Kruepke	I took my sister's ring that was given to her by our father's aunt. I had never met our fatherÍs aunt but my sister spent some time with her. I took the ring because I didn't think that my sister deserved it.	orig		-3.0	-4.0	-3.0	-2.0	-2.0	-1.0	-3.0	Stealing the ring harms your sister emotionally and violates trust.	Taking the ring without consent is an act of unfairness and dishonesty.	By depriving your sister of a cherished heirloom, you betray familial loyalty.	The act rebuffs family norms and authority without open protest.	Disrespecting an heirloom undermines its sentimental and cultural sanctity.	The act limits your sister's right to her personal and inherited property.	The act is largely immoral due to its betrayal and unfair treatment of a family member.	-2.72
247	Mickelberg	Person X failed their driver's license test for the fourth time.	orig		0.0	0.0	0.0	0.0	0.0	0.0	0.0	No clear harm or help is caused by failing a test repeatedly.	No cheating or fairness issues arise from failing a driver's test.	There is no betrayal or breach of loyalty inherent in this scenario.	No act of subverting or defying authority is present in repeated test failures.	The scenario does not involve acts of degradation or violation of sanctity.	No issues regarding oppression or liberty are implicated in this outcome.	The scenario is neutral in moral terms and involves personal challenge.	-0.07
248	Effron	Stole Halloween candy	orig		-1.0	-3.0	-2.0	-2.0	-1.0	0.0	-3.0	Stealing candy slightly harms the victim by depriving them of their property.	Taking candy without permission violates fairness and equitable treatment.	It breaks trust even if minimally, showing disregard for communal loyalty.	The act flouts established rules, showing a modest challenge to authority.	It disrespects communal norms regarding property, though the violation is minor.	This act does not directly engage issues of liberty or oppression.	Overall, the theft is ethically wrong due to fairness and trust violations.	-1.88571432
249	Mickelberg	Person X took their nephew to the fair and bought some cotton candy.	orig		2.0	0.0	2.0	0.0	0.0	0.0	4.0	Taking nephew to the fair shows a caring and benign act.	No signs of deceit or unfair practices in this simple family outing.	Spending quality time with a nephew reflects loyalty and family care.	No defiance or subversion of societal or family authority occurs.	The activity is free from any acts degrading personal or cultural sanctity.	The scenario respects individual liberty with no oppressive behavior.	A wholesome family outing demonstrating care and harmless fun.	1.59
250	Kruepke	One night I was going out late and I didn't want my son to know about it. I was a single mom and at that point in time he always seemed to want to act like the parent. So I snuck out of the house to go out.	orig		1.0	-3.0	-2.0	-2.0	0.0	2.0	1.0	Secretly leaving might slightly harm trust, though no physical harm results.	Withholding information deceives the child, undercutting equitable treatment.	Not being open with the child can be seen as a breach of loyalty.	Sneaking out undermines expected parental authority and role-modeling.	No issues of sanctity or degradation are evident in this private act.	The act asserts personal liberty to tend to individual needs.	Despite minor deceptions affecting fairness and loyalty, the assertion of personal liberty makes it somewhat acceptable.	-1.25
251	Mickelberg	Person X helped paint their neighbor's house even though it was PersonX's birthday.	orig		4.0	3.0	3.0	0.0	0.0	0.0	3.0	Person X’s action clearly benefits the neighbor, emphasizing help over harm.	They prioritized fairness by honoring a commitment despite personal celebration plans.	The act reflects loyalty to community and neighborly obligations.	No challenge to authority or subversive behavior is evident.	There is no violation of sacred norms or degradation in this scenario.	The scenario involves neither oppression nor any infringement on liberty.	The action is morally commendable, showing self-sacrifice and community spirit.	2.78
252	Kruepke	A few years ago I was living alone. I had an enormous stereo system in my apartment and I used to turn it up very loud. One night I was drunk and turned it up to its maximum volume.	orig		2.0	0.0	0.0	1.0	0.0	2.0	-1.0	Excessive noise risked disturbing neighbors and harming their peace.	No cheating or fairness breach occurred in this private setting.	No loyalty or betrayal issues are present in the scenario.	Disregarding expected social norms by playing music at maximum volume when intoxicated.	There is no element of degradation or violation of sanctity in the act.	The noise potentially infringed on others' liberty to a peaceful environment.	The behavior is somewhat irresponsible and inconsiderate, reducing overall moral acceptability.	-1.05
253	Cook	Someone makes a post on Facebook about how people with disabilities are a drain on society	orig		4	3	3	0	4	4	-4	The post harms by demeaning a vulnerable community.	It implies an unfair burden on society by devaluing disabled individuals.	It shows disloyalty toward communal care and support for the marginalized.	The post does not engage issues of authority or institutional defiance.	It degrades human dignity by reducing people with disabilities to a social burden.	It reinforces oppressive attitudes that restrict the liberty of disabled individuals.	The post is morally reprehensible and discriminatory towards a vulnerable group.	-2.61
254	Effron	Shoved a man who was passing out leaflets	orig		3.0	2.0	0.0	2.0	1.0	4.0	-3.0	Physical force used to harm rather than assist a peaceful individual.	Violence undermines fairness by imposing force without proper consent or justification.	No clear betrayal of trust or loyalty is evident in this interaction.	Aggressive behavior destabilizes social norms and challenges respectful authority.	The act degrades personal dignity through unwarranted physical aggression.	The shove infringes on the man's liberty and his right to free expression.	The act is largely immoral due to unjustified violence against peaceful free speech.	-2.824
255	Effron	Circulated a petition in support of equal pay for women	orig		-3	-4	0	-3	0	-4	4	Petition promotes well‐being and reduces harm to women in pay disparities.	Advocates fairness by challenging discriminatory pay practices.	No significant issues of loyalty or betrayal are involved.	Questions traditional authority norms by challenging established wage structures.	Does not engage with issues of degradation or sacred norms.	Aims to liberate women from oppressive wage inequality.	A progressive, morally commendable effort for equal pay.	1.88888896
