id	dataset	scenario	circumstance_type	circumstance	vulnerable_score	intentional_score	harm_score	help_score	moral_score	vulnerable_expl	intentional_expl	harm_expl	help_expl	moral_expl	agent	assumption_for_agent	patient	assumption_for_patient	human_score
224	Mickelberg	Person X was unable to fix the dripping faucet so they had to call the plumber.	orig		0.0	8.0	0.0	7.0	3.0	The faucet is inanimate and cannot be harmed.	Person X intentionally called the plumber.	No harm was caused by calling the plumber.	Calling the plumber provides substantial help.	The action is morally acceptable and helpful.	Person X	Person X is a homeowner or tenant.	The faucet	The faucet is an inanimate object.	0.38
225	Kruepke	My friends and I were going to the movies and I was taking this guy with me in my car. He was being a jerk about my driving so I decided to go really fast and drive recklessly. It got to the point where he told me to stop the car so he could get out.	orig		7.0	6.0	7.0	0.0	-3.0	Average adult, some susceptibility to harm.	Action was impulsive but with some thought.	Potential for significant harm due to reckless driving.	No assistance or protection provided.	Reckless driving is highly immoral.	I	The person driving the car.	The guy in the car.	The person being driven.	-1.52
226	Clifford	You see a mother forcing her daughter to enroll as a pre-med student in college.	orig		8.0	8.0	6.0	5.0	-1.0	The daughter is young and impressionable.	The mother likely planned this decision.	The daughter may feel pressured and unhappy.	The mother believes she is securing a good future.	Balancing potential harm and perceived benefit.	The mother	She wants her daughter to have a successful career.	The daughter	She may have different aspirations.	-2.3
227	Effron	Smiled and greeted people while walking down the street	orig		6.0	7.0	0.0	4.0	3.0	Strangers on the street, average vulnerability	Smiling and greeting are intentional actions	No harm caused by smiling and greeting	Minor positive impact, improves mood	Positive action, no harm, minor help	A person walking down the street	The agent is likely an adult	People being greeted	The patients are likely strangers	1.90769232
228	Effron	Was arrested on suspicion of child beating	orig		10.0	8.0	7.0	0.0	-4.0	Children are highly vulnerable	Child beating implies deliberate action	Beating causes significant harm	No help was provided	High harm and vulnerability, no help	The person who was arrested	The person is assumed to be an adult	The child	The child is assumed to be a minor	-2.92
229	Clifford	You see a woman using a fork to eat a bowl of vanilla ice cream and marshmallows.	orig		1.0	8.0	0.0	0.0	0.0	Inanimate objects cannot be harmed.	Eating is a deliberate action.	No harm is caused by eating.	No help is provided by eating.	Neutral action with no moral implications.	A woman	The woman is an adult.	Vanilla ice cream and marshmallows	The ice cream and marshmallows are inanimate.	-0.1
230	Lotto	You are on board a ship which is sinking. You are heading for the deck where the lifeboats are together with seven other people. You and another person have just crossed through a watertight door when it starts to close quickly. The other six people are behind the door, too far away to be able to pass through it in time.You knock the person next to you unconscious and use his body to block the door open. You know that this person will be crushed to death, but the other six will have time to save themselves.	orig		9.0	9.0	10.0	10.0	-2.0	The person is defenseless and highly susceptible to harm.	The action was deliberate to save others.	The person will be crushed to death.	Six people will be saved from drowning.	High harm to one, high help to six.	You	You are trying to save six people.	The person next to you	The person is unconscious and will be crushed.	-1.43
231	Effron	Gave his seat to someone on the crowded bus	orig		8.0	8.0	0.0	7.0	4.0	Likely elderly, pregnant, or disabled	Action was deliberate and thoughtful	No harm was caused	Provided significant help by offering a seat	Highly moral due to significant help	A person on the bus	The person is considerate	Another passenger	The passenger needed a seat	2.64242424
232	Effron	Told the owner of a store that she gave him too much change	orig		7.0	8.0	0.0	7.0	4.0	Store owner is an average adult, medium-high vulnerability.	The action was deliberate and thoughtful.	No harm was caused.	The action provided substantial help.	Honesty and helpfulness make it highly moral.	A customer	The customer is honest and attentive.	The store owner	The store owner is a typical adult.	2.75789472
233	Kruepke	I used to work for the federal government. I used a calculator from work at home for some audits. When I left government services, I kept the calculator.	orig		3.0	6.0	3.0	0.0	-2.0	The federal government is resilient and not easily harmed	The action was likely intentional but not extensively planned	Minor harm caused by taking a calculator	No help was provided by this action	Minor harm, intentional action, no help	The person who used to work for the federal government	The agent is a former government employee	The federal government	The patient is a large, resilient entity	-0.84
234	Clifford	You see a judge taking on a criminal case although he is friends with the defendant.	orig		6.0	9.0	7.0	0.0	-4.0	Defendant is an adult with some vulnerability.	Judge's action is deliberate and planned.	Potential for significant harm to justice system.	No help provided to the justice system.	Highly immoral due to conflict of interest.	The judge	The judge is expected to be impartial.	The defendant	The defendant is a friend of the judge.	-3.1
235	Effron	Translated menu items for a foreigner in a restaurant	orig		6.0	8.0	0.0	7.0	4.0	Customer is an adult but needs help.	Waiter intentionally translated the menu.	No harm was caused.	Significant help in understanding the menu.	Highly moral as it helps the customer.	The waiter	The waiter is an employee of the restaurant.	The foreign customer	The customer does not understand the local language.	2.24516128
236	Mickelberg	Person X bribed a landlord to be the first to get their apartment repainted.	orig		6.0	9.0	5.0	4.0	-2.0	Other tenants are of average resilience	Bribery involves deliberate planning	Causes unfair disadvantage to other tenants	Helps Person X get repainting first	Unfair advantage through bribery	Person X	Person X is a tenant	Other tenants	Other tenants are waiting for repainting	-1.51
237	Lotto	You are in charge of the division of a factory where wood panels are made. Because of a malfunction in one of the main machines, three workers have been caught up in a roller which is pulling them quickly into a very large press. The emergency system which blocks the machine has not activated and time is running out.You push the worker next to you into the cogs of the machine which operates the press to block the system. You know that this worker will die crushed, but the other three workers will be unhurt.	orig		10.0	9.0	10.0	10.0	-3.0	The patient is defenseless and highly susceptible to harm	The action was taken with deliberate thought to save others	The action resulted in the death of the patient	The action saved three lives in a life-threatening situation	The action is extremely immoral despite saving lives	The person in charge of the division	The agent is responsible for the workers' safety	The worker pushed into the cogs	The patient is a human being	-1.63
