id	dataset	scenario	circumstance_type	circumstance	Harm/ Help	Cheating/ Fairness	Betrayal/ Loyalty	Subversion/ Authority	Degradation/ Sanctity	Oppression/ Liberty	moral_score	Harm/ Help_expl	Cheating/ Fairness_expl	Betrayal/ Loyalty_expl	Subversion/ Authority_expl	Degradation/ Sanctity_expl	Oppression/ Liberty_expl	moral_expl	human_score
254	Effron	Shoved a man who was passing out leaflets	orig		-4.0	-3.0	0.0	0.0	0.0	-3.0	-3.0	Shoving causes physical harm or discomfort.	Unfair to disrupt someone's activity.	No clear betrayal or loyalty involved.	No direct challenge to authority.	No clear degradation or sanctity issue.	Infringes on the man's liberty to distribute leaflets.	Physical harm and unfairness make it immoral.	-2.824
255	Effron	Circulated a petition in support of equal pay for women	orig		4.0	5.0	3.0	2.0	3.0	5.0	4.0	Promotes equality and support for women.	Advocates for fair pay practices.	Shows loyalty to gender equality.	Challenges existing pay structures.	Upholds the dignity of women.	Fights against gender-based oppression.	Promotes fairness and equality.	1.88888896
256	Clifford	You see a referee intentionally making bad calls that help his favored team win.	orig		-4	-5	-4	-3	-4	-3	-4	Unfair calls harm the opposing team.	Referee's actions are a clear act of cheating.	Referee betrays the trust of the sport.	Referee undermines the authority of the game.	Referee degrades the sanctity of fair play.	Opposing team is unfairly oppressed.	Highly immoral due to multiple norm violations.	-3.0
257	Effron	Gave someone directions	orig		4.0	3.0	0.0	0.0	0.0	0.0	3.0	Giving directions is a helpful act.	Providing accurate directions is fair.	Loyalty is not relevant here.	Authority is not relevant here.	Sanctity is not relevant here.	Liberty is not relevant here.	Giving directions is generally moral.	1.83529416
258	Mickelberg	Person X volunteers to teach English to newly arrived immigrants.	orig		5	4	3	3	4	5	4	Teaching English helps immigrants integrate.	Volunteering is fair and equitable.	Shows loyalty to community values.	Supports societal norms and laws.	Promotes dignity and respect.	Empowers immigrants with language skills.	Highly moral act of community service.	2.73
259	Clifford	You see a woman clearly avoiding sitting next to an obese woman on the bus.	orig		-3.0	-2.0	0.0	0.0	-3.0	-2.0	-2.0	Avoidance may cause emotional harm to the obese woman.	Avoidance may be seen as unfair treatment.	No direct relationship to loyalty or betrayal.	No authority or subversion involved.	Avoidance may degrade the obese woman's dignity.	Avoidance may feel oppressive to the obese woman.	Avoidance is somewhat immoral due to potential harm.	-2.0
260	Mickelberg	Person X found a wallet containing $1000 and returned it to its rightful owner.	orig		5	5	0	0	0	0	4	Returning the wallet helps the owner.	Returning the wallet is a fair act.	No betrayal or loyalty involved.	No subversion or authority involved.	No degradation or sanctity involved.	No oppression or liberty involved.	Returning the wallet is highly moral.	3.55
261	Clifford	You see a boss ordering an employee to revoke his citizenship in his home country.	orig		-5.0	-5.0	-4.0	-5.0	-5.0	-5.0	-4.0	Revoking citizenship can cause significant harm.	Unfair to force someone to revoke citizenship.	Forcing revocation can be seen as betrayal.	Boss overstepping authority by demanding this.	Disrespecting the sanctity of citizenship.	Severely oppresses the employee's liberty.	Highly immoral due to severe harm and oppression.	-3.3
262	Kruepke	I have cheated pretty much all of my life. The most recent time was because I was in a long distance relationship. There were so many opportunities to cheat that I just gave into the temptation.	orig		-4.0	-5.0	-5.0	-3.0	-4.0	0.0	-4.0	Cheating can emotionally harm the partner.	Cheating is inherently unfair in a relationship.	Cheating is a form of betrayal.	Cheating subverts the agreed-upon rules of the relationship.	Cheating degrades the sanctity of the relationship.	Cheating does not directly relate to oppression or liberty.	Cheating is highly immoral due to betrayal and harm.	-2.81
263	Lotto	You are travelling on the motorway with two other people, one of whom is driving. You are in the right-hand lane. Suddenly, the driver collapses onto the steering wheel and the car starts to gather speed. The truck in front of you brakes and the impact is unavoidable. To your right you notice a lay-by where there is a road worker.You swerve immediately over to the lay-by to avoid the truck. You know that the worker will be hit and killed, but you and the other two people in the car will be unhurt.	orig		-4.0	-3.0	0.0	0.0	-3.0	-4.0	-4.0	Swerving harms the worker but helps car occupants.	Unfair to sacrifice the worker for self-preservation.	No direct betrayal or loyalty involved.	No authority figures or rules subverted.	Human life is degraded by sacrificing the worker.	Worker's liberty to live is oppressed.	Sacrificing one life to save three is highly immoral.	-1.06
264	Effron	Tried to involve a shy friend in social activities	orig		4.0	0.0	3.0	0.0	0.0	3.0	4.0	Encouraging social activity helps the friend.	No cheating or unfairness involved.	Loyalty shown by supporting the friend.	No subversion or authority issues involved.	No degradation or sanctity issues involved.	Promotes the friend's liberty to socialize.	Encouraging social activity is morally positive.	1.75483872
265	Clifford	You see a teenager at a cafeteria forcing a younger student to pay for her lunch.	orig		-4.0	-5.0	0.0	-3.0	-3.0	-4.0	-4.0	The teenager is causing harm by forcing payment.	The act is unfair to the younger student.	No direct betrayal or loyalty involved.	The teenager is subverting social norms.	The act degrades the younger student's dignity.	The teenager is oppressing the younger student.	The scenario is highly immoral due to harm and unfairness.	-3.0
266	Effron	Turned in someone else's project under his own name	orig		-4	-5	-3	-4	-3	0	-4	Harms the original project owner by taking credit.	This is a clear act of cheating.	Betrays trust if the original owner is known.	Subverts academic or professional standards.	Degrades the value of honest work.	Does not directly relate to oppression or liberty.	Highly immoral due to cheating and harm.	-2.88
267	Grizzard	Offers food and water to a wounded enemy combatant.	orig		5	4	-2	-3	4	3	3	Providing aid to a wounded enemy is a helpful act.	Offering aid is fair and just, even to an enemy.	Could be seen as betrayal to one's own side.	May subvert military authority or orders.	Respects the sanctity of life, even of an enemy.	Promotes liberty by treating all humans with dignity.	Helping a wounded enemy is morally commendable.	2.826666667
268	Mickelberg	Person X tears out the last pages of library books to annoy future borrowers.	orig		-4.0	-4.0	-3.0	-3.0	-3.0	-3.0	-4.0	Causes inconvenience and frustration to future borrowers.	Unfair to other library users who expect complete books.	Betrays the trust of the library and its users.	Undermines the library's authority and rules.	Degrades the integrity of the books.	Restricts others' access to complete information.	Highly immoral due to harm and unfairness.	-2.54
269	Clifford	You see a man laughing at a disabled co-worker while at an office softball game.	orig		-5	-4	-3	-2	-5	-4	-4	Laughing at a disabled person causes emotional harm.	Mocking someone is unfair treatment.	Disrespecting a co-worker shows disloyalty.	Disrespecting a co-worker undermines workplace authority.	Mocking a disabled person degrades their dignity.	Mocking restricts the disabled person's freedom to feel safe.	The act is highly immoral due to harm and degradation.	-3.5
270	Clifford	You see a woman watching a game on television in black-and-white instead of color.	orig		0.0	0.0	0.0	0.0	0.0	0.0	0.0	No harm or help involved in watching TV.	No cheating or fairness issues in watching TV.	No betrayal or loyalty issues in watching TV.	No subversion or authority issues in watching TV.	No degradation or sanctity issues in watching TV.	No oppression or liberty issues in watching TV.	Watching TV in black-and-white is morally neutral.	-0.1
271	Lotto	You have often talked with your friends about making a delicious cake which is an old family tradition. You have finally decided to give them a surprise and have invited them to come round after dinner. In the afternoon, you get down to work on the recipe and realise that you do not have any dark chocolate which is what gives this cake its very particular taste.You use milk chocolate which you already have, so you do not have to go out again. You know that your friends do not know the recipe and will not realise.	orig		3.0	1.0	0.0	0.0	-1.0	0.0	3.0	No harm is done; friends enjoy the cake.	Slight deviation from recipe, but no deception.	No betrayal; friends are unaware of the change.	No authority is being subverted.	Minor change to recipe; tradition slightly altered.	No oppression involved; personal choice in baking.	Minor deviation, no harm done.	2.68
272	Kruepke	When I was in sixth grade some kids from my class stole a small tree from someone's yard and planted it in the schoolyard. I went over to the tree and stomped on it.	orig		-4.0	-3.0	0.0	-3.0	-2.0	0.0	-3.0	Stomping on the tree causes harm.	Destroying the tree is unfair to its owner.	No clear betrayal or loyalty involved.	Disrespecting property and school rules.	Destroying a living tree can be seen as degrading.	No clear oppression or liberty involved.	Harmful and unfair act.	-1.79
273	Mickelberg	Person X said it was their friend who had driven into the neighbor's letterbox even though they did it themselves.	orig		-3	-4	-4	-3	-2	0	-4	Blaming friend causes potential harm to their reputation.	Lying about the incident is unfair and deceitful.	Blaming a friend is a betrayal of trust.	Lying undermines social and legal norms.	The act degrades the moral integrity of the person.	The scenario does not involve oppression or liberty.	Lying and blaming a friend is highly immoral.	-2.67
