id	dataset	scenario	circumstance_type	circumstance	Harm/ Help	Cheating/ Fairness	Betrayal/ Loyalty	Subversion/ Authority	Degradation/ Sanctity	Oppression/ Liberty	moral_score	Harm/ Help_expl	Cheating/ Fairness_expl	Betrayal/ Loyalty_expl	Subversion/ Authority_expl	Degradation/ Sanctity_expl	Oppression/ Liberty_expl	moral_expl	human_score
396	Lotto	You are a building worker who is manoeuvring a crane on a building site. You have just started your day on the site, when you realise that the cable of the crane is about to break. Attached to the cable is an enormous steel beam which is directly above a crew of six who are working on the outside of a building in construction.You move the arm of the crane a short distance to another area of the site. You know that there is a worker there who will be crushed by the steel beam and will die, but the other six workers will be unhurt.	orig		-4.0	-3.0	-2.0	-3.0	-3.0	-3.0	-3.0	Choosing to save one worker at the expense of six others causes harm.	Choosing to save one worker over others is unfair.	Choosing to save one worker may be seen as betraying the loyalty to the other workers.	Choosing to act against the safety regulations set by authority figures.	Choosing to prioritize one life over others may degrade the sanctity of life.	Choosing to save one worker may oppress the liberty of the other workers.	The scenario is morally unacceptable as it prioritizes one life over the safety of others.	-1.04
397	Effron	Put sugar in his friend's gas tank	orig		4.0	3.0	4.0	3.0	4.0	3.0	-4.0	Putting sugar in the gas tank can harm the friend's car and potentially endanger them.	This action is considered cheating as it involves sabotaging the friend's property.	This action goes against the norm of loyalty as it involves betraying the trust of a friend.	This action subverts the authority of the friend over their own property.	This action degrades the sanctity of the friendship and mutual respect.	This action oppresses the friend's liberty to use their property without interference.	This scenario is highly immoral as it involves harming, cheating, betraying, and degrading a friend.	-3.336
398	Clifford	You see a boy making fun of his brother for getting dumped by his girlfriend.	orig		-3.0	0.0	-2.0	-1.0	-4.0	-3.0	-3.0	Making fun of someone can cause emotional harm.	Not directly related to cheating or fairness.	Mocking a family member shows lack of loyalty.	Challenging authority of the brother's feelings.	Degradation of the brother's emotions and sanctity of relationships.	Oppression of the brother's feelings and liberty to express emotions.	This scenario is morally unacceptable as it involves emotional harm and lack of loyalty.	-2.2
399	Mickelberg	Person X joined the military because they wanted to see what it was like to kill people.	orig		4.0	3.0	2.0	3.0	5.0	4.0	-4.0	The scenario involves potential harm to others without clear justification.	The scenario goes against the fairness of not causing harm to others.	The scenario may involve betrayal of trust towards fellow humans.	The scenario challenges the authority to protect human life.	The scenario involves the degradation of human life and sanctity.	The scenario leans towards oppression by taking away the liberty of others.	The scenario is highly immoral as it involves seeking to harm others for personal curiosity.	-3.14
400	Kruepke	Instead of contributing more to my mother's economic stability, by helping her out monetarily in her retirement, I traveled. I spent money on travel, on vacations. Some of that money could've gone to her.	orig		3.0	2.0	1.0	2.0	1.0	3.0	2.0	Choosing personal enjoyment over supporting a family member in need.	Unfairly prioritizing personal desires over familial responsibilities.	Betraying loyalty to family by not providing financial support in retirement.	Challenging the authority of familial duty by prioritizing personal travel.	Disregarding the sanctity of familial bonds by not assisting in times of need.	Choosing personal freedom to travel over the responsibility to support a family member.	The scenario is morally questionable as it prioritizes personal enjoyment over familial support.	-1.49
401	Clifford	You see a woman lying about the number of vacation days she has taken at work.	orig		-3	-4	-4	-3	-3	-2	-3	Lying about vacation days can harm the company's productivity and trust.	It is cheating to lie about vacation days and unfair to colleagues.	Lying about vacation days is a betrayal of trust towards the employer.	Lying about vacation days undermines the authority of the company's policies.	Lying about vacation days degrades the sanctity of honesty in the workplace.	Lying about vacation days restricts the liberty of others to know the truth.	This scenario is morally unacceptable as it involves deceit and unfairness.	-2.2
402	Mickelberg	Person X loosened the wheel nuts of their neighbor's car, because the neighbor always played loud music.	orig		4.0	3.0	4.0	3.0	4.0	4.0	-4.0	Loosening the wheel nuts can cause harm to the neighbor's car and potentially endanger their life.	This action is unfair as it is a form of sabotage to address a personal grievance.	This action betrays the trust and safety of the neighbor, showing lack of loyalty.	This action subverts the authority of the neighbor over their own property.	This action degrades the sanctity of personal property and safety.	This action oppresses the neighbor's freedom to enjoy their property without interference.	This scenario is highly immoral as it involves intentional harm, unfairness, betrayal, subversion, degradation, and oppression.	-3.16
403	Mickelberg	Person X left the family business to set up their own business, taking most of the clients with them and causing the family business to go bankrupt.	orig		-4.0	-5.0	-5.0	-4.0	-4.0	-3.0	-4.0	Person X caused harm to the family business by taking clients.	Person X cheated by taking clients and causing bankruptcy.	Person X betrayed the family business by leaving and taking clients.	Person X subverted the authority of the family business.	Person X degraded the sanctity of family loyalty and business ethics.	Person X exercised liberty but oppressed the family business.	This scenario is highly immoral as it involves harm, cheating, betrayal, and subversion.	-2.39
404	Mickelberg	Person X did not attend their coworker's funeral because they'd had a disagreement before the coworker died.	orig		3.0	-2.0	-4.0	-3.0	-2.0	2.0	-2.0	Attending the funeral could provide emotional support to the coworker's family, reducing harm.	Not attending may be seen as unfair to the coworker's memory and the grieving family.	Not attending could be perceived as a betrayal of the coworker's trust and friendship.	Not attending challenges the social norm of showing respect for the deceased and their family.	Not attending may be seen as degrading the sanctity of the funeral ritual and the coworker's memory.	Choosing not to attend shows a form of personal liberty in deciding how to grieve or show respect.	The scenario is morally questionable due to the perceived betrayal and lack of fairness.	-1.4
405	Clifford	You see a single man ordering an inflatable sex doll that looks like his secretary.	orig		2.0	3.0	2.0	3.0	4.0	3.0	-3.0	The scenario may not directly cause harm, but it objectifies and dehumanizes the secretary.	It could be seen as cheating on his partner or unfair to the secretary.	It may be perceived as a betrayal of trust towards the secretary.	It challenges the authority and respect for the secretary as a person.	The scenario involves the degradation of the secretary's image and sanctity.	It leans towards oppression by objectifying and degrading a person.	The scenario is morally unacceptable as it objectifies, degrades, and disrespects the secretary.	-1.5
