id	dataset	scenario	circumstance_type	circumstance	vulnerable_score	intentional_score	harm_score	help_score	moral_score	vulnerable_expl	intentional_expl	harm_expl	help_expl	moral_expl	agent	assumption_for_agent	patient	assumption_for_patient	human_score
160	Clifford	You see someone at the school gym lifting free weights in nice business clothes.	orig		6	7	0	0	0	Adult with average resilience; attire increases risk slightly	Lifting weights is deliberate, but attire suggests partial planning	No explicit harm observed; potential minor strain	No assistance to others; self-focused action	Neutral: personal choice with no direct harm/help to others	The person lifting free weights	Assumed they did not plan to exercise (due to business attire)	The person lifting weights (themselves)	Assumed their clothing restricts movement, increasing injury risk	-0.2
161	Clifford	You see a man secretly voting against his wife in a local beauty pageant.	orig		7.0	7.0	4.0	0.0	-2.0	Typical adult with emotional vulnerability due to betrayal.	Deliberate, secret action requiring intent.	Minor emotional harm from betrayal.	No assistance; action opposed her interests.	Intentional betrayal causing minor harm.	The man	He intentionally acted against his wife's interest, possibly due to personal judgment or preference.	The man's wife	She trusted her husband to support her and was unaware of his secret action.	-1.9
162	Effron	Invited an unpopular coworker to go to lunch with him	orig		7.0	7.0	0.0	5.0	3.0	Adult with social isolation, medium-high vulnerability	Deliberate invitation, some thought involved	No harm; positive social interaction	Provided social support, minor assistance	Intentional support, minor help, no harm	The coworker who extended the invitation	Assumed the agent was being inclusive and kind	The unpopular coworker	Assumed the patient was socially isolated or excluded	1.825
163	Kruepke	For the past two Christmases we had our family celebration at my sister’s house. I’m not really partial to her husband and their kids are spoiled rotten, which makes for an unpleasant Christmas. So for the last two Christmases in a row, I didn’t go visit that part of my family.	orig		9.0	8.0	4.0	0.0	-1.0	Kids are highly vulnerable (max 9-10), adults medium-high (6-8).	Deliberate choice repeated over two years.	Minor emotional harm from absence.	No assistance provided by avoiding event.	Deliberate minor harm to vulnerable patients, self-protective.	The narrator	The sister’s husband is unlikable and their kids are spoiled, making Christmas unpleasant.	The sister, her husband, and their kids	The sister’s husband is unlikable and their kids are spoiled.	-0.71
164	Clifford	You see a homosexual in a gay bar offering sex to anyone who buys him a drink.	orig		6	8	2	0	-1	Adults in social settings, average resilience	Deliberate transactional offer, planned action	Consensual exchange, no explicit harm mentioned	Transactional, no assistance provided	Consensual but potential exploitation concerns	The homosexual offering sex	Assumed to be a consenting adult engaging in transactional interaction	Individuals purchasing drinks	Assumed to be consenting adults capable of autonomous decisions	-2.6
165	Clifford	You see a professor giving a bad grade to a student just because he dislikes him.	orig		7.0	8.0	6.0	0.0	-4.0	Student is dependent on fair evaluation; limited power to contest grades.	Deliberate action motivated by dislike; premeditated misuse of authority.	Harm includes academic damage, emotional distress, and potential long-term consequences.	No assistance provided; action purely harmful.	Intentional harm to a vulnerable party with no mitigating help.	The professor	The professor misused their authority due to personal bias	The student	The student was unfairly targeted and undeserving of the bad grade	-3.7
166	Mickelberg	Person X could have saved the life of a man stabbed in a dark alley but couldn't be bothered calling an ambulance.	orig		10	7	10	0	-4	Stabbed, defenseless, high susceptibility to harm.	Deliberate inaction despite awareness; conscious choice.	Failure to act likely caused death (maximum harm).	No assistance provided; ignored critical need.	Extreme harm due to deliberate inaction; morally indefensible.	Person X	The agent was aware of the situation but chose inaction due to apathy.	The stabbed man	The patient was in a life-threatening state requiring urgent aid.	-3.2
167	Clifford	You see a woman pressuring her daughter to become a famous evening news anchor.	orig		9.0	7.0	6.0	1.0	-3.0	Child/young person, defenseless, high susceptibility.	Pressure implies deliberate, sustained effort.	Emotional harm from coercion and autonomy loss.	No tangible assistance; pressure overrides genuine support.	Intentional harm to vulnerable individual, minimal benefit.	The mother	Assumed the mother prioritizes prestige over her daughter's autonomy or happiness.	The daughter	Assumed the daughter is young, impressionable, and possibly conflicted about her own aspirations.	-1.5
168	Lotto	You are at sea aboard a rubber dinghy with a friend and another two people whom you do not know. In the distance, you can see a boat in difficulty which has caught fire. The six people on board have jumped into the water and are drowning. To save them you must head towards them at high speed, but the dinghy is too heavy.To lighten the load, you push overboard the two people you do not know. You know that they cannot swim and will drown, but the six other people in the water will be saved.	orig		10	9	10	10	0	Defenseless, unable to swim; maximum vulnerability	Deliberate action with full awareness of consequences	Caused death (maximum harm)	Saved six lives in critical danger	High harm and help; moral trade-off between intentional killing and saving more lives	You (the person in the dinghy)	Assumed agent acted rationally to maximize survival by sacrificing fewer lives to save more	The two strangers pushed overboard	Assumed patients were unable to swim and would drown	-1.55
169	Kruepke	Just a few weeks ago I got a call from my friend's niece. She was living in my town and having some financial difficulties. I told her that she could come live with me for one week just until she got her act together.	orig		7.0	7.0	0.0	7.0	4.0	Adult with financial struggles, typical vulnerability.	Deliberate offer after consideration, not impulsive.	No harm caused; provided shelter.	Substantial short-term assistance during crisis.	High help, no harm, moderate vulnerability.	I (the person telling the scenario)	Assumed I had the capacity and resources to provide temporary support.	My friend's niece	Assumed she was genuinely in need and would use the time to resolve her difficulties.	2.42
170	Mickelberg	Person X arrived at the airport only to discover they had left their passport at home.	orig		6	0	5	0	0	Typical adult, medium-high vulnerability.	Leaving passport was accidental, no intent.	Caused inconvenience, financial loss, stress.	No assistance provided to anyone.	Accidental self-harm, no immorality involved.	Person X	Assumed to be forgetful or negligent.	Person X	Assumed to need the passport for travel.	0.06
171	Mickelberg	Person X regularly cheats on their girlfriend when she is traveling for work.	orig		7.0	9.0	8.0	0.0	-4.0	Adult with emotional susceptibility; average resilience but betrayed.	Repeated, deliberate actions requiring planning and deception.	Significant emotional harm from betrayal and broken trust.	No assistance; actions harm rather than help.	High harm, intentionality, and vulnerability; no mitigating help.	Person X	Assumed Person X is deceitful and lacks commitment to the relationship.	Person X's girlfriend	Assumed the girlfriend is trusting and unaware of the infidelity.	-3.09
